
Number Of Clients Defined: 63

[Client], [Client Title]                , [Active] , [Objects Defined] , [Users Defined] , [Activities]  , [Timezone]
0       , UC4 - reserved Client 0       , false    , 1315              , 2               , 0             ,           
1       , UC4 Gold CLient               , true     , 4226              , 4               , 5             , TI.PST    
2       , Oracle Financials Client      , true     , 1169              , 0               , 154           ,           
10      , Demo Client Dave Kellermans   , true     , 19                , 5               , 0             , TZ.MST.1  
20      , Demo Client for Ed Bittner    , true     , 7                 , 0               , 0             ,           
30      , Demo Client Craig Kirkeide    , true     , 6202              , 4               , 13            , MOUNTAIN  
40      , Demo Client Mark Romeo        , true     , 3528              , 4               , 2             , TZ.EST.1  
50      , Demo Client Mark Blackmer     , true     , 526               , 4               , 0             ,           
60      , Demo Client for Matt Bailey   , true     , 335               , 0               , 0             , TI.PST    
70      , Demo Client for Justin Springer, true     , 2737              , 4               , 0             , TI.PST    
80      , Demo Client Scott Anderson    , true     , 6                 , 0               , 0             ,           
90      , Demo Client Matt Busch        , true     , 7056              , 4               , 70            , TZ.EST.1  
100     , Demo Client Kerry Lebel       , true     , 9                 , 0               , 0             ,           
110     , Demo Client Larry Salomon     , true     , 288               , 0               , 0             , TZ.EST.1  
120     , Demo Client Galen             , true     , 7612              , 0               , 89            ,           
130     , Demo Client for Dan LaCava    , true     , 2715              , 4               , 0             , TZ.EST.1  
140     , Demo Client for Cheryl Isler  , true     , 141               , 4               , 0             , TZ.EST.1  
150     , Demo Client for Souny Barati  , true     , 9                 , 0               , 0             ,           
160     , Demo Client for Ryan Bark     , true     , 320               , 0               , 0             , TZ.EST.1  
170     , Demo Client for James Beck    , true     , 123               , 4               , 2             , TZ.MST.1  
180     , Demo Client for Ray Dooley    , true     , 89                , 0               , 0             ,           
190     , Demo Client for Gene Krokosz  , true     , 31                , 0               , 0             ,           
200     , Demo Client for V9 TRAINING   , true     , 9                 , 0               , 0             , TZ.EST.1  
210     , Demo Client for Colin MacCorquodale, true     , 7                 , 0               , 0             ,           
220     , Demo client for Steve Nguyen (new Retail Template), true     , 1513              , 0               , 1             , CDT       
221     , Demo Client Steve Nguyen      , true     , 7912              , 4               , 9             , CDT       
230     , Demo Client for Dave Ohling   , true     , 7                 , 0               , 0             , CDT       
240     , Demo Client for Dennis Strenkowski, true     , 11                , 0               , 0             ,           
250     , Demo Client for Scott Richter , true     , 1331              , 4               , 119           , TI.PST    
260     , Demo Client for Vincent Ferro , true     , 1212              , 4               , 1881          , TZ.EST.1  
270     , Demo Client for Kay Koll      , true     , 213               , 0               , 2             ,           
280     , Demo Client Jason Boylan      , true     , 120               , 4               , 1             ,           
290     , Demo client for Matthias Popitz, true     , 77                , 0               , 0             , CET       
300     , Demo client for Wolfgang Weitzel, true     , 43                , 0               , 0             , CET       
310     , Demo client for Olaf Minnema  , true     , 150               , 0               , 0             , CET       
320     , Demo client for Thomas Kress  , true     , 87                , 0               , 4             , CET       
330     , Demo Client for Brendan Sapience, true     , 3079              , 4               , 1923          , TI.PST    
340     , Demo Client for Jordi Serras Marques, true     , 2970              , 4               , 41            , TI.PST    
350     , Demo CLient for Fabio Gammerino, true     , 4412              , 4               , 12            , TI.PST    
360     , Demo Client for Najib El Maqhor, true     , 603               , 0               , 0             ,           
370     , Demo client for Mark Radonic  , true     , 11                , 0               , 0             ,           
380     , Demo Client for Gywn Clay     , false    , 4202              , 0               , 0             , TI.PST    
390     , Demo Client for Jim Pitts     , false    , 4202              , 0               , 0             , TI.PST    
500     , Demo Client Travis            , true     , 8                 , 0               , 0             ,           
555     , Demo Client Sid               , false    , 12                , 0               , 0             , TI.PST    
666     , Demo Client Mark Miller       , true     , 62                , 0               , 0             , TZ.MST.1  
999     , Demo Client Scott Hughes      , true     , 24                , 0               , 0             , TZ.MST.1  
1000    , Support Client for Spencer Cockrell, true     , 17                , 0               , 0             ,           
1010    , Demo Client Joe Karakunnel    , true     , 17                , 0               , 0             ,           
1020    , Demo Client for Rebecca Dias  , false    , 13                , 0               , 0             ,           
1040    , Demo Client for Kwentus, Karen, true     , 12                , 4               , 0             ,           
1050    , Demo Client for Matthew Tan   , true     , 1343              , 0               , 0             , TI.PST    
1060    , UC4 Gold CLient               , false    , 2693              , 0               , 0             , TI.PST    
1161    , Demo Client Joe Rosal         , true     , 259               , 0               , 0             , TZ.EST.1  
1200    , Demo Client for Aaron Parkins , true     , 7                 , 0               , 0             ,           
1500    , Demo Client Rodney Dean       , true     , 25                , 0               , 1             , TZ.EST.1  
2015    , GSO GOLD Client               , true     , 18                , 0               , 0             , TZ.EST.1  
2136    , Demo Client Marc              , true     , 86                , 0               , 6             ,           
3000    , Simon Zhu Client              , false    , 10                , 0               , 0             ,           
3100    , Demo Client for Ahmad Abou-Nassif, true     , 11                , 0               , 1             ,           
4444    , Demo Client for Timothy Dodd  , true     , 12                , 0               , 0             , TI.PST    
5000    , ARA Gold Client               , true     , 5430              , 6               , 135           ,           
8600    , Demo Client for Internal Training, false    , 11                , 0               , 0             ,           

Total Number Of Agents: 58

[Agent]                                 , [Type]  , [Agent Version]  , [IP Adress]      , [Hardware]  , [Software]     , [Software Version]      , [Client] , [Read] , [Write] , [Execute] , [License Category] , [License Class] , [Max Job Resource] , [Max FT Resource] 
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 380      , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 390      , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 500      , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 555      , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 666      , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 999      , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 1000     , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 1010     , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 1020     , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 1040     , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 1050     , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 1060     , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 1161     , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 1200     , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 1500     , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 2015     , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 2136     , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 3000     , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 3100     , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 4444     , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 5000     , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09                                , UNIX    , 10.0.2+build.624 , 172.16.148.57    , x86_64/2    , Linux          , 2.6.18-194.el5          , 8600     , false  , false   , false     , Production         , V               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 1        , true   , true    , true      , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 2        , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 10       , true   , true    , true      , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 20       , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 30       , true   , true    , true      , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 40       , true   , true    , true      , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 50       , true   , true    , true      , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 60       , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 70       , true   , true    , true      , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 80       , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 90       , true   , true    , true      , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 100      , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 110      , true   , true    , true      , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 120      , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 130      , true   , true    , true      , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 140      , true   , true    , true      , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 150      , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 160      , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 170      , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 180      , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 190      , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 200      , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 210      , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 220      , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 221      , true   , true    , true      , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 230      , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 240      , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 250      , true   , true    , true      , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 260      , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 270      , true   , true    , true      , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 280      , true   , true    , true      , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 290      , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 300      , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 310      , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
VWAGSO09.INFORMATICA                    , RA      , 10.0.2+build.624 , 172.16.148.57    , CIT         , INFORMATICAAGENT, 4.0.0+build.1           , 320      , false  , false   , false     , Production         , 1               , UNLIMITED          , UNLIMITED         
